,partido,partido_num,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,who,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
53,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-18,"“Nos cuestan” no es lo mismo que “disponen”. No puede ser que la televisión pública mienta y manipule tanto. La última vez ya la Junta electoral tuvo que intervenir por el trato que me dio su presentadora. 
@rtvenoticias
 está al servicio del gobierno, como en las dictaduras. https://twitter.com/rtvenoticias/status/1658907737256861702","""nos cuestan"" no es lo mismo que ""disponen"". no puede ser que la television publica mienta y manipule tanto. la ultima vez ya la junta electoral tuvo que intervenir por el trato que me dio su presentadora.    esta al servicio del gobierno, como en las dictaduras. ",negative,0,0.95443225,0.027749198,0.017818527,False,False,True,False, @rtvenoticias,179500,253,0.0014094707520891365,1289,0.007181058495821727,2682,0.014941504178272981,245215,0.0731,11
54,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-18,Le dejamos las manos libres a Ayuso y no ha derogado las leyes sectarias de la izquierda.,le dejamos las manos libres a ayuso y no ha derogado las leyes sectarias de la izquierda.,negative,0,0.8595489,0.06723781,0.073213205,False,True,True,False,https://www.elmundo.es/,34700,179,0.0051585014409221905,530,0.01527377521613833,1030,0.02968299711815562,245215,0.0731,11
55,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-18,"Chicos, os espero!","chicos, os espero!",positive,2,0.0037746541,0.012176346,0.98404896,False,True,True,False," @madrid_vox
",8869,32,0.0036080730634795353,69,0.0077799075431277485,210,0.02367797947908445,245215,0.0731,11
56,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-18,El 28 de mayo hay un voto seguro. Maravilloso Chinchón ¡gracias!😘🇪🇸,el 28 de mayo hay un voto seguro. maravilloso chinchon !gracias!,positive,2,0.009658256,0.010884164,0.9794576,False,True,True,False," @madrid_vox
",26500,32,0.0012075471698113208,203,0.007660377358490566,466,0.01758490566037736,245215,0.0731,11
57,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Los demás partidos creen que ser agricultor es tener un huerto urbano, que ser ganadero es pasear un chihuahua o que ser autónomo es un estado de Facebook.

Se han alejado de la realidad de los madrileños.

Todos menos VOX

#VotaSeguro
https://lavanguardia.com/nacional/20230518/8978128/monasterio-afea-candidatos-comunidad-madrid-realidad-les-falta-calle.html","los demas partidos creen que ser agricultor es tener un huerto urbano, que ser ganadero es pasear un chihuahua o que ser autonomo es un estado de facebook.  se han alejado de la realidad de los madrilenos.  todos menos vox  #votaseguro ",negative,0,0.9418306,0.03745819,0.020711254,False,True,False,False,False,14200,137,0.009647887323943663,221,0.015563380281690142,564,0.03971830985915493,245215,0.0731,11
58,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Un honor que nos acompañaras hoy en Chinchón 
@MariaFdaCabal
 . Siempre trabajando juntos los que no aplaudimos a terroristas, juntos los que estamos del lado del bien, la belleza y la verdad.😘","un honor que nos acompanaras hoy en chinchon    . siempre trabajando juntos los que no aplaudimos a terroristas, juntos los que estamos del lado del bien, la belleza y la verdad.",positive,2,0.0498231,0.03222476,0.9179521,False,True,True,False," @MariaFdaCabal
",8877,47,0.005294581502759942,84,0.009462656302805001,227,0.025571702151627802,245215,0.0731,11
59,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,Rocío Monasterio recupera en el debate la más xenófoba e infame de las campañas de VOX: la que apela al coste de los menores no acompañados en la Comunidad de Madrid. Es imposible que esta gente interpele al voto católico de forma verosímil.,rocio monasterio recupera en el debate la mas xenofoba e infame de las campanas de vox: la que apela al coste de los menores no acompanados en la comunidad de madrid. es imposible que esta gente interpele al voto catolico de forma verosimil.,negative,0,0.9318281,0.042854317,0.02531757,False,False,False,True," @GarrochoS
",89200,415,0.004652466367713004,142,0.0015919282511210762,224,0.0025112107623318385,245215,0.0731,11
60,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"O el bienestar de los políticos o el bienestar de los españoles. Menos gasto político, menos chiringuitos, menos diputados y prioricemos el gasto en sanidad, educación, vivienda y dependencia.","o el bienestar de los politicos o el bienestar de los espanoles. menos gasto politico, menos chiringuitos, menos diputados y prioricemos el gasto en sanidad, educacion, vivienda y dependencia.",negative,0,0.7194812,0.115647264,0.1648715,False,True,False,False,False,10600,112,0.010566037735849057,156,0.01471698113207547,316,0.029811320754716982,245215,0.0731,11
61,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Queremos traer una alternativa que refleje la realidad de los barrios y resuelva problemas reales en Madrid. 

No podemos más de candidatos uniformados con discursos uniformados🙄",queremos traer una alternativa que refleje la realidad de los barrios y resuelva problemas reales en madrid.   no podemos mas de candidatos uniformados con discursos uniformados,negative,0,0.702898,0.14056924,0.15653273,False,True,True,False,https://www.madridiario.es/,23600,87,0.0036864406779661017,348,0.014745762711864407,845,0.03580508474576271,245215,0.0731,11
62,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"¡Nos vemos esta tarde en Paseo de Delicias!
Cuento con vosotros😘 #CuidaLoTuyo",!nos vemos esta tarde en paseo de delicias! cuento con vosotros #cuidalotuyo,positive,2,0.0067525394,0.023790047,0.9694574,False,True,False,False,False,14800,43,0.0029054054054054052,162,0.010945945945945945,358,0.02418918918918919,245215,0.0731,11
63,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"‼️ Te esperamos mañana en la Plaza de Quintana para recibir a nuestra candidata a la Presidencia de la Comunidad de Madrid 
@monasterioR
 💪🇪🇦",!! te esperamos manana en la plaza de quintana para recibir a nuestra candidata a la presidencia de la comunidad de madrid,positive,2,0.006356983,0.17881203,0.814831,False,True,False,True," @CiudadLinealVox
",3842,0,0.0,37,0.009630400832899531,86,0.022384174908901613,245215,0.0731,11
64,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Los  médicos siempre ponen al paciente por encima de su interés. Hay que cuidarles, dejar de precarizarles. Si queremos retener a los médicos en Madrid hay que pagar bien y acabar con la temporalidad. 
Es así de sencillo","los  medicos siempre ponen al paciente por encima de su interes. hay que cuidarles, dejar de precarizarles. si queremos retener a los medicos en madrid hay que pagar bien y acabar con la temporalidad.  es asi de sencillo",negative,0,0.8601771,0.07821038,0.061612505,False,True,True,False,https://www.redaccionmedica.com/,21100,57,0.0027014218009478673,332,0.015734597156398106,805,0.03815165876777251,245215,0.0731,11
65,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,Mañana nos vemos en Ciudad Lineal ¡cuento con vosotros!😘,manana nos vemos en ciudad lineal !cuento con vosotros!,positive,2,0.004518471,0.025284851,0.9701967,False,True,True,False," @madrid_vox
",8903,19,0.0021341120970459395,91,0.010221273727956868,203,0.02280130293159609,245215,0.0731,11
66,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Esta tarde en Arganzuela, de charla con vecinos y de tapas. ¡Me encanta!
#CuidaLoTuyo","esta tarde en arganzuela, de charla con vecinos y de tapas. !me encanta! #cuidalotuyo",positive,2,0.024008192,0.029280819,0.94671094,False,True,False,False,False,7449,18,0.0024164317358034634,122,0.016378037320445696,287,0.03852866156531078,245215,0.0731,11
67,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"📢 No te pierdas los actos de 
@monasterioR
 en el sábado 20 de mayo:

📍 Arganda del Rey - #CuidaLoTuyo a las 10:30

📍 Ciudad Lineal - #VotaSeguro a las 13:00

📍 Leganés - #CuidaLoTuyo a las 19:00",no te pierdas los actos de    en el sabado 20 de mayo:   arganda del rey - #cuidalotuyo a las 10:30   ciudad lineal - #votaseguro a las 13:00   leganes - #cuidalotuyo a las 19:00,neutral,1,0.037403584,0.89898866,0.06360777,False,True,False,True," @madrid_vox
",12500,9,0.00072,132,0.01056,209,0.01672,245215,0.0731,11
68,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Esto de Podemos es asqueroso.

Luego lloriquea cuando en una carretera alguien pinta ""coletas rata""","esto de podemos es asqueroso.  luego lloriquea cuando en una carretera alguien pinta ""coletas rata""",negative,0,0.95782757,0.025725633,0.01644678,False,True,False,False,False,295000,1264,0.0042847457627118645,1523,0.00516271186440678,4784,0.016216949152542372,245215,0.0731,11
69,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,"Dejar a nuestros hijos una España mejor de la que recibimos.

Esa es la prioridad.",dejar a nuestros hijos una espana mejor de la que recibimos.  esa es la prioridad.,positive,2,0.057850115,0.13340953,0.8087403,False,True,True,False,https://www.eldebate.com/,19300,127,0.0065803108808290154,332,0.017202072538860105,835,0.043264248704663215,245215,0.0731,11
70,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,Esta tarde nos reímos un rato de los progres..🤣,esta tarde nos reimos un rato de los progres..,positive,2,0.072210945,0.097822204,0.8299669,False,False,True,False," @vozdeleganes
",25600,201,0.0078515625,112,0.004375,275,0.0107421875,245215,0.0731,11
71,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,"¡Ha sido un planazo!

Rocío Monasterio asiste a un desayuno con afiliados y simpatizantes de Vox Arganda.",!ha sido un planazo!  rocio monasterio asiste a un desayuno con afiliados y simpatizantes de vox arganda.,positive,2,0.17768346,0.07296671,0.74934983,False,True,True,False,https://www.diariodearganda.es/,15600,57,0.003653846153846154,215,0.013782051282051282,650,0.041666666666666664,245215,0.0731,11
72,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,"Esto es lo que hacen contra la gente trabajadora, por eso están perdiendo las calles y perderán el 28 de mayo en las urnas.","esto es lo que hacen contra la gente trabajadora, por eso estan perdiendo las calles y perderan el 28 de mayo en las urnas.",negative,0,0.95898837,0.02784583,0.013165766,False,True,True,False," @vox_moratalaz
",22900,101,0.004410480349344978,307,0.013406113537117905,629,0.027467248908296944,245215,0.0731,11
73,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,"¡Gracias a todo el equipo de Arroyomolinos! 
Tenéis las cosas claras, valores y coraje😘","!gracias a todo el equipo de arroyomolinos!  teneis las cosas claras, valores y coraje",positive,2,0.060494334,0.03542881,0.9040768,False,True,False,False,False,5812,9,0.0015485203028217482,98,0.01686166551961459,237,0.040777701307639365,245215,0.0731,11
74,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,¡Mañana más!💪🇪🇸,!manana mas!,positive,2,0.39578542,0.11768767,0.48652682,False,True,True,False," @madrid_vox
",6777,5,0.0007377895824110963,42,0.00619743249225321,131,0.019330087059170723,245215,0.0731,11
75,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,¡El lunes os espero en Parla para hablar de lo que de verdad importa con nuestro candidato Juan Marcos Manrique!,!el lunes os espero en parla para hablar de lo que de verdad importa con nuestro candidato juan marcos manrique!,positive,2,0.042853232,0.34469074,0.612456,False,True,False,False,False,13100,98,0.007480916030534351,132,0.010076335877862596,292,0.022290076335877863,245215,0.0731,11
76,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-20,"¡Genial Leganés!! 
@BeaTejero
 y equipo buen trabajo!😘",!genial leganes!!    y equipo buen trabajo!,positive,2,0.012921678,0.009946611,0.97713166,False,True,False,False,False,12900,20,0.0015503875968992248,175,0.013565891472868217,389,0.030155038759689924,245215,0.0731,11
77,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-21,"En Leganés.

Nadie puede decir que no hablamos claro.

#VotaSeguro",en leganes.  nadie puede decir que no hablamos claro.  #votaseguro,negative,0,0.603088,0.25552434,0.14138764,False,True,True,False, @LeganesActivo,26400,60,0.0022727272727272726,333,0.012613636363636363,750,0.028409090909090908,245215,0.0731,11
78,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-21,"¡Los cubanos no tienen dudas! 
@cocofarinas
 gracias por el apoyo😘

Estamos juntos.",!los cubanos no tienen dudas!    gracias por el apoyo  estamos juntos.,positive,2,0.043271594,0.026940525,0.92978793,False,True,False,False,False,9075,7,0.0007713498622589532,122,0.013443526170798898,236,0.02600550964187328,245215,0.0731,11
79,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-21,"Extendamos las ayudas a la maternidad: ""Yo tengo cuatro niños y me miran como a un lince ibérico""","extendamos las ayudas a la maternidad: ""yo tengo cuatro ninos y me miran como a un lince iberico""",negative,0,0.6424619,0.21055172,0.14698638,False,True,True,False,https://www.europapress.es/,41400,123,0.002971014492753623,339,0.00818840579710145,936,0.022608695652173914,245215,0.0731,11
80,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-21,"📺 Este domingo 21 de mayo a las 21:35, 
@monasterioR
 será entrevistada en 
@telemadrid
.

➡ Síguelo aquí en directo:
https://telemadrid.es/emision-en-directo/

¡No te lo pierdas!

🟢 #VotaSeguro 🇪🇦","este domingo 21 de mayo a las 21:35,    sera entrevistada en   .   siguelo aqui en directo:   !no te lo pierdas!   #votaseguro",neutral,1,0.008171186,0.86534256,0.12648633,False,True,False,True," @madrid_vox
",9306,8,0.0008596604341285192,184,0.019772189984955942,367,0.03943692241564582,245215,0.0731,11
81,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-21,"¿Por qué no tenemos derecho a explicar nuestras propuestas en libertad como los demás? 

¿por qué quieren que tengamos miedo? 

¿esto es una democracia?",?por que no tenemos derecho a explicar nuestras propuestas en libertad como los demas?   ?por que quieren que tengamos miedo?   ?esto es una democracia?,negative,0,0.9472296,0.037181277,0.015589118,False,True,True,False," @vox_es
",109300,365,0.003339432753888381,1263,0.011555352241537054,2532,0.023165599268069534,245215,0.0731,11
82,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-21,"📢 No te pierdas mañana lunes 22 de mayo:

📍Parla - #CuidaLoTuyo a las 11:30

📍 Alcorcón - #CuidaLoTuyo a las 20:00 junto a Jorge Buxadé 

📺 Y a las 21:45 no te pierdas el debate electoral con Javier Ortega Smith en Telemadrid

🟢 #VotaSeguro 🇪🇦",no te pierdas manana lunes 22 de mayo:  parla - #cuidalotuyo a las 11:30   alcorcon - #cuidalotuyo a las 20:00 junto a jorge buxade    y a las 21:45 no te pierdas el debate electoral con javier ortega smith en telemadrid   #votaseguro,neutral,1,0.222948,0.55128235,0.22576967,False,True,True,False," @madrid_vox
",12400,14,0.0011290322580645162,139,0.011209677419354839,219,0.017661290322580646,245215,0.0731,11
83,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-22,"📰 Entrevista a 
@monasterioR
 en 
@telemadrid


‼️""No sirve de nada ser negacionista de la inseguridad. Hay que reconocer el problema""

✅ ""Si llego al gobierno de la Comunidad, la okupación se acabará de forma fulminante""

#VotaSeguro #EntrevistaMonasterioTM","entrevista a    en     !!""no sirve de nada ser negacionista de la inseguridad. hay que reconocer el problema""   ""si llego al gobierno de la comunidad, la okupacion se acabara de forma fulminante""  #votaseguro #entrevistamonasteriotm",negative,0,0.81811184,0.1220814,0.059806824,False,False,False,True," @madrid_vox
",5738,1,0.0001742767514813524,79,0.01376786336702684,118,0.02056465667479958,245215,0.0731,11
84,vox,1,Rocío Monasterio, @monasterioR,339700,2023-05-22,"Los negacionistas de la inseguridad intentan esconder realidad.

Pero muchos madrileños lo viven a diario.

Aquí, los datos⬇️","los negacionistas de la inseguridad intentan esconder realidad.  pero muchos madrilenos lo viven a diario.  aqui, los datos",negative,0,0.90026873,0.08243465,0.017296642,False,True,True,False,https://www.vozpopuli.com/,55300,159,0.002875226039783002,876,0.015840867992766728,1469,0.026564195298372513,245215,0.0731,11
